Name;Position;Club;Age;Int Caps;Int Goals;Wage;Value;Sale Value;Best Rating;Best Pot Rating;Squad Rep;Squad Status;GK Rating;SW Rating;DL Rating;DC Rating;DR Rating;WBL Rating;WBR Rating;DM Rating;ML Rating;MC Rating;MR Rating;AML Rating;AMC Rating;AMR Rating;FS Rating;TS Rating;GK Pot Rating;SW Pot Rating;DL Pot Rating;DC Pot Rating;DR Pot Rating;WBL Pot Rating;WBR Pot Rating;DM Pot Rating;ML Pot Rating;MC Pot Rating;MR Pot Rating;AML Pot Rating;AMC Pot Rating;AMR Pot Rating;FS Pot Rating;TS Pot Rating;Unique ID;Club ID
Sánchez, Alejandro;GK;Nueva Chicago;29;0;0;1.660;745.830;1.414.280;69,4% (GK);69,4% (GK);4550;Key Player;0,6940;0,4980;0,4796;0,4729;0,4796;0,4727;0,4727;0,5082;0,4834;0,4943;0,4834;0,4834;0,4443;0,4834;0,4514;0,5057;0,6940;0,4980;0,4796;0,4729;0,4796;0,4727;0,4727;0,5190;0,4834;0,5090;0,4834;0,4834;0,4443;0,4834;0,4514;0,5057;965624;102486
Tauber, Nicolás;GK;Nueva Chicago;35;0;0;500;17.340;16.380;63,7% (GK);63,7% (GK);4550;Backup;0,6374;0,4767;0,4861;0,4770;0,4861;0,4874;0,4874;0,5283;0,5257;0,5374;0,5257;0,5257;0,5155;0,5257;0,4951;0,5492;0,6374;0,4767;0,4861;0,4770;0,4861;0,4874;0,4874;0,5268;0,5257;0,5353;0,5257;0,5257;0,5155;0,5257;0,4951;0,5492;3100291;102486
Vera, Matías;DM;Nueva Chicago;20;0;0;520;593.280;924.160;63,0% (M);67,7% (M);4550;Hot Prospect;0,2871;0,5468;0,6066;0,5349;0,6066;0,5914;0,5914;0,6283;0,5863;0,6304;0,5863;0,5863;0,5358;0,5863;0,5545;0,5478;0,3105;0,5895;0,6536;0,5723;0,6536;0,6378;0,6378;0,6745;0,6334;0,6768;0,6334;0,6334;0,5841;0,6334;0,6033;0,5862;14135953;102486
Acosta, Joel;AM R, ST;Olimpo;25;0;0;2.560;1.337.010;2.303.370;67,2% (W);68,3% (W);5450;First Team;0,3343;0,5036;0,5802;0,4742;0,5802;0,5873;0,5873;0,5718;0,6631;0,5965;0,6694;0,6660;0,6250;0,6723;0,6576;0,6039;0,3385;0,5124;0,5899;0,4822;0,5899;0,5969;0,5969;0,5828;0,6732;0,6086;0,6797;0,6761;0,6347;0,6825;0,6678;0,6130;14009499;108542
Blanco, Domingo;AM RLC;Olimpo;20;0;0;1.350;924.500;1.191.720;66,1% (W);72,8% (W);5450;Hot Prospect;0,2855;0,4684;0,5491;0,4358;0,5491;0,5624;0,5624;0,5434;0,6194;0,5879;0,6194;0,6610;0,6507;0,6610;0,6579;0,5870;0,3174;0,5255;0,6123;0,4873;0,6123;0,6245;0,6245;0,6049;0,6825;0,6518;0,6825;0,7283;0,7194;0,7283;0,7266;0,6440;14088580;108542
Blanco, Jonathan;DM;Olimpo;28;0;0;2.980;1.765.240;3.348.100;70,5% (DM);71,2% (DM);5450;First Team;0,3590;0,6272;0,6512;0,6356;0,6512;0,6353;0,6353;0,7048;0,6364;0,7022;0,6757;0,6364;0,6013;0,6364;0,6148;0,6426;0,3622;0,6335;0,6573;0,6406;0,6573;0,6415;0,6415;0,7121;0,6430;0,7098;0,6826;0,6430;0,6077;0,6430;0,6215;0,6476;14010025;108542
Champagne, Nereo;GK;Olimpo;31;0;0;2.520;468.420;566.210;71,8% (GK);72,8% (GK);5450;Key Player;0,7177;0,4651;0,4397;0,4466;0,4397;0,4339;0,4339;0,4820;0,4756;0,4861;0,4756;0,4756;0,4633;0,4756;0,4597;0,4711;0,7283;0,4721;0,4464;0,4528;0,4464;0,4405;0,4405;0,4899;0,4827;0,4942;0,4827;0,4827;0,4699;0,4827;0,4664;0,4778;956097;108542
Cobo, Juan Manuel;DM;Olimpo;31;0;0;2.430;566.680;935.560;70,5% (M);71,5% (M);5450;First Team;0,3283;0,6045;0,6490;0,6162;0,6490;0,6387;0,6387;0,7029;0,6403;0,7054;0,6403;0,6403;0,5906;0,6403;0,5920;0,6145;0,3321;0,6123;0,6569;0,6231;0,6569;0,6466;0,6466;0,7122;0,6484;0,7151;0,6484;0,6484;0,5990;0,6484;0,6008;0,6209;958434;108542
Encina, Hernán;AM R;Olimpo;33;0;0;2.180;141.540;234.190;71,8% (W);71,8% (W);5450;Rotation;0,2885;0,5191;0,6101;0,4908;0,6101;0,6155;0,6507;0,6247;0,7063;0,6928;0,7178;0,6681;0,6633;0,7130;0,6538;0,5859;0,2885;0,5191;0,6101;0,4908;0,6101;0,6155;0,6507;0,6244;0,7063;0,6924;0,7178;0,6681;0,6633;0,7130;0,6538;0,5859;954246;108542
Furios, Iván;D C;Olimpo;36;0;0;2.160;130.020;218.170;71,1% (CB);71,1% (CB);5450;First Team;0,3217;0,6638;0,5932;0,7114;0,6169;0,5757;0,5757;0,5999;0,5631;0,5938;0,5631;0,5631;0,5095;0,5631;0,5312;0,6241;0,3217;0,6638;0,5932;0,7114;0,6169;0,5757;0,5757;0,6021;0,5631;0,5968;0,5631;0,5631;0,5095;0,5631;0,5312;0,6241;6300096;108542
Klusener, Gonzalo;ST;Olimpo;32;0;0;2.840;257.610;426.900;73,9% (TS);73,9% (TS);5450;First Team;0,3223;0,5494;0,5542;0,5603;0,5542;0,5587;0,5587;0,5851;0,6418;0,6155;0,6418;0,6418;0,5922;0,6418;0,6875;0,7390;0,3223;0,5494;0,5542;0,5603;0,5542;0,5587;0,5587;0,5861;0,6418;0,6169;0,6418;0,6418;0,5922;0,6418;0,6875;0,7390;959845;108542
Mansilla, Jacobo;AM LC;Olimpo;28;0;0;2.720;1.195.630;2.008.060;71,2% (W);73,6% (W);5450;First Team;0,3355;0,5496;0,6216;0,5352;0,6216;0,6565;0,6210;0,6088;0,7115;0,6820;0,7017;0,7098;0,6405;0,6623;0,6321;0,5921;0,3483;0,5708;0,6444;0,5542;0,6444;0,6803;0,6435;0,6310;0,7365;0,7063;0,7263;0,7347;0,6657;0,6855;0,6562;0,6121;14004707;108542
Martínez, Adrián;D/WB/M R;Olimpo;23;0;0;2.720;1.686.750;3.022.910;70,9% (W);74,1% (W);5450;First Team;0,3352;0,5527;0,6374;0,5596;0,6847;0,6396;0,6855;0,6070;0,6647;0,6303;0,7093;0,6647;0,6074;0,6647;0,6402;0,5817;0,3513;0,5808;0,6677;0,5855;0,7174;0,6695;0,7175;0,6344;0,6948;0,6578;0,7415;0,6948;0,6383;0,6948;0,6719;0,6066;14008029;108542
Moiraghi, Néstor;D C;Olimpo;30;0;0;2.590;339.860;402.720;71,8% (CB);72,7% (CB);5450;Key Player;0,3711;0,6470;0,7126;0,7183;0,6688;0,6851;0,6481;0,6557;0,6119;0,6361;0,6119;0,6119;0,5437;0,6119;0,5516;0,5960;0,3753;0,6558;0,7229;0,7269;0,6785;0,6952;0,6576;0,6667;0,6214;0,6481;0,6214;0,6214;0,5528;0,6214;0,5612;0,6045;959932;108542
Parnisari, Ezequiel;D RC;Olimpo;25;0;0;1.640;1.275.850;2.487.450;67,8% (CB);68,7% (CB);5450;Rotation;0,3569;0,6110;0,6197;0,6779;0,6641;0,6014;0,6385;0,5850;0,5674;0,5690;0,5674;0,5674;0,4885;0,5674;0,5223;0,5718;0,3611;0,6198;0,6294;0,6866;0,6745;0,6110;0,6486;0,5960;0,5769;0,5810;0,5769;0,5769;0,4975;0,5769;0,5319;0,5803;14031142;108542
Porcari, Matías;AM RLC;Olimpo;29;0;0;2.300;776.010;949.950;67,3% (FS);69,0% (FS);5450;Rotation;0,3575;0,4804;0,5440;0,4605;0,5440;0,5563;0,5563;0,5297;0,6581;0,5989;0,6212;0,6657;0,6577;0,6629;0,6729;0,5750;0,3648;0,4935;0,5580;0,4721;0,5580;0,5702;0,5702;0,5512;0,6735;0,6252;0,6357;0,6812;0,6745;0,6784;0,6896;0,5889;958337;108542
Quiroga, Juan;D/WB L;Olimpo;33;0;0;1.440;83.080;141.780;67,1% (FB);67,1% (FB);5450;Rotation;0,3153;0,5909;0,6708;0,5824;0,6244;0,6487;0,6053;0,5987;0,6184;0,5856;0,5825;0,5825;0,5164;0,5825;0,5567;0,5611;0,3153;0,5909;0,6708;0,5824;0,6244;0,6487;0,6053;0,5972;0,6184;0,5836;0,5825;0,5825;0,5164;0,5825;0,5567;0,5611;955585;108542
Sills, Juan Ignacio;D RLC;Olimpo;28;0;0;2.190;1.014.590;1.708.020;66,5% (FB);68,7% (FB);5450;Rotation;0,3439;0,6494;0,6637;0,6618;0,6647;0,6349;0,6349;0,6351;0,5910;0,6124;0,5910;0,5910;0,5417;0,5910;0,5670;0,5999;0,3558;0,6716;0,6863;0,6817;0,6873;0,6564;0,6564;0,6576;0,6115;0,6347;0,6115;0,6115;0,5623;0,6115;0,5884;0,6180;80004192;108542
Vega, David;AM L;Olimpo;35;0;0;1.960;116.120;199.170;67,6% (W);67,6% (W);5450;Rotation;0,3027;0,5065;0,5644;0,4884;0,5644;0,5932;0,5705;0,5894;0,6764;0,6340;0,6296;0,6719;0,6072;0,6296;0,6143;0,5536;0,3027;0,5065;0,5644;0,4884;0,5644;0,5932;0,5705;0,5904;0,6764;0,6355;0,6296;0,6719;0,6072;0,6296;0,6143;0,5536;6300138;108542
Vidal, Ezequiel;ST;Olimpo;20;0;0;1.450;1.099.000;1.379.370;68,5% (FS);79,6% (FS);5450;Hot Prospect;0,3349;0,5001;0,5696;0,4713;0,5696;0,5783;0,5783;0,5817;0,6541;0,6197;0,6541;0,6541;0,6562;0,6541;0,6850;0,6171;0,3834;0,5852;0,6593;0,5458;0,6593;0,6677;0,6677;0,6728;0,7507;0,7166;0,7507;0,7507;0,7624;0,7507;0,7960;0,7065;14046944;108542
Villanueva, Cristian;D/WB RL;Olimpo;32;0;0;2.170;83.640;68.290;69,3% (FB);69,8% (FB);5450;Backup;0,3006;0,5603;0,6928;0,5449;0,6882;0,6809;0,6769;0,5878;0,6165;0,5967;0,6165;0,6165;0,5391;0,6165;0,5725;0,5394;0,3037;0,5656;0,6979;0,5489;0,6933;0,6856;0,6816;0,5942;0,6210;0,6034;0,6210;0,6210;0,5447;0,6210;0,5784;0,5437;14011119;108542
Viola, Ezequiel;GK;Olimpo;28;0;0;1.260;497.390;554.440;59,4% (GK);60,4% (GK);5450;Backup;0,5941;0,4297;0,4321;0,4022;0,4321;0,4203;0,4203;0,4385;0,4333;0,4291;0,4333;0,4333;0,3781;0,4333;0,3945;0,4305;0,6043;0,4356;0,4384;0,4070;0,4384;0,4264;0,4264;0,4481;0,4396;0,4397;0,4396;0,4396;0,3838;0,4396;0,4005;0,4358;961947;108542
Alegre, Alan;D RC;Quilmes;24;0;0;2.430;1.700.850;3.196.770;69,3% (CB);72,5% (CB);5350;First Team;0,3651;0,6333;0,6347;0,6928;0,6773;0,6185;0,6185;0,6166;0,5986;0,5985;0,5986;0,5986;0,5383;0,5986;0,5476;0,5781;0,3845;0,6678;0,6698;0,7250;0,7147;0,6525;0,6525;0,6537;0,6328;0,6366;0,6328;0,6328;0,5724;0,6328;0,5830;0,6078;14076181;102487
Assmann, Fabián;GK;Quilmes;29;0;0;1.660;346.900;299.110;67,9% (GK);71,0% (GK);5350;Backup;0,6795;0,4808;0,4487;0,4673;0,4487;0,4427;0,4427;0,4747;0,4666;0,4678;0,4666;0,4666;0,4299;0,4666;0,4412;0,4840;0,7103;0,4982;0,4664;0,4817;0,4664;0,4596;0,4596;0,4934;0,4842;0,4861;0,4842;0,4842;0,4466;0,4842;0,4581;0,4991;14000550;102487
Benítez, Walter;GK;Quilmes;23;0;0;2.080;1.201.850;2.189.400;67,5% (GK);75,0% (GK);5350;First Team;0,6746;0,4834;0,4432;0,4580;0,4432;0,4378;0,4378;0,4640;0,4680;0,4584;0,4680;0,4680;0,4514;0,4680;0,4560;0,4519;0,7498;0,5279;0,4872;0,4968;0,4872;0,4797;0,4797;0,5120;0,5104;0,5052;0,5104;0,5104;0,4903;0,5104;0,4963;0,4899;14035968;102487
Bieler, Claudio;ST;Quilmes;31;0;0;2.920;382.570;634.220;71,3% (FS);72,3% (FS);5350;Key Player;0,3569;0,5607;0,5827;0,5550;0,5827;0,5854;0,5854;0,6201;0,6459;0,6476;0,6459;0,6459;0,6298;0,6459;0,7131;0,6864;0,3606;0,5677;0,5905;0,5609;0,5905;0,5933;0,5933;0,6261;0,6544;0,6533;0,6544;0,6544;0,6384;0,6544;0,7227;0,6937;963093;102487
Bontempo, Leonel;D/WB L;Quilmes;23;0;0;1.200;750.750;1.512.810;67,3% (W);72,6% (W);5350;First Team;0,3310;0,5439;0,6665;0,5474;0,6204;0,6644;0,6226;0,6219;0,6731;0,6106;0,6368;0,6368;0,5804;0,6368;0,5902;0,5247;0,3581;0,5925;0,7210;0,5903;0,6712;0,7171;0,6719;0,6768;0,7259;0,6643;0,6866;0,6866;0,6316;0,6866;0,6428;0,5672;14080163;102487
Braña, Rodrigo;DM;Quilmes;36;9;0;1.660;181.630;294.180;76,3% (DM);77,1% (M);5350;Key Player;0,3916;0,6737;0,7378;0,6822;0,7378;0,7113;0,7113;0,7629;0,6806;0,7619;0,7251;0,6806;0,6165;0,6806;0,6135;0,6363;0,3916;0,6737;0,7378;0,6822;0,7378;0,7113;0,7113;0,7694;0,6806;0,7707;0,7251;0,6806;0,6165;0,6806;0,6135;0,6363;4206706;102487
Cabrera, Nicolás;WB/AM R;Quilmes;31;0;0;2.050;311.190;549.380;68,3% (W);70,1% (W);5350;First Team;0,2699;0,5172;0,5836;0,4919;0,6169;0,5840;0,6232;0,5766;0,6359;0,6085;0,6832;0,6359;0,5950;0,6787;0,6472;0,5945;0,2790;0,5333;0,6012;0,5061;0,6355;0,6014;0,6418;0,5948;0,6529;0,6279;0,7014;0,6529;0,6115;0,6968;0,6656;0,6093;958143;102487
Calello, Adrián;DM;Quilmes;28;0;0;7.230;1.367.410;2.901.070;70,4% (FB);72,1% (FB);5350;First Team;0,3481;0,6252;0,7043;0,6051;0,7043;0,6833;0,6833;0,6802;0,6262;0,6569;0,6660;0,6262;0,5342;0,6262;0,5557;0,5515;0,3554;0,6399;0,7208;0,6186;0,7208;0,6995;0,6995;0,7094;0,6418;0,6910;0,6826;0,6418;0,5498;0,6418;0,5712;0,5640;14000556;102487
Carli, Joel;D C;Quilmes;29;0;0;2.410;987.440;1.656.880;68,0% (CB);68,3% (CB);5350;First Team;0,3409;0,6171;0,6175;0,6796;0,6568;0,6046;0,6046;0,5959;0,5822;0,5880;0,5822;0,5822;0,5343;0,5822;0,5706;0,6238;0,3443;0,6209;0,6212;0,6829;0,6607;0,6081;0,6081;0,6016;0,5859;0,5944;0,5859;0,5859;0,5383;0,5859;0,5749;0,6259;14003598;102487
Carrasco, Emiliano;WB/AM RL;Quilmes;23;0;0;1.380;338.120;450.130;64,4% (W);67,6% (W);5350;Rotation;0,2967;0,4966;0,5789;0,4709;0,6158;0,6153;0,6162;0,5405;0,6405;0,5972;0,6438;0,6395;0,5581;0,6395;0,5646;0,5115;0,3124;0,5243;0,6092;0,4954;0,6480;0,6470;0,6480;0,5716;0,6726;0,6315;0,6761;0,6716;0,5887;0,6716;0,5959;0,5364;14035958;102487
Ciampichetti, Flavio;ST;Quilmes;27;0;0;1.460;573.720;1.114.050;67,3% (FS);69,8% (FS);5350;Rotation;0,3121;0,5078;0,5506;0,4726;0,5506;0,5505;0,5505;0,5401;0,6056;0,5675;0,6056;0,6056;0,5777;0,6056;0,6732;0,6482;0,3234;0,5266;0,5703;0,4889;0,5703;0,5701;0,5701;0,5620;0,6269;0,5911;0,6269;0,6269;0,6004;0,6269;0,6980;0,6676;14115029;102487
Hipperdinger, Sergio;ST;Quilmes;24;0;0;1.650;1.001.000;1.299.470;64,6% (FS);67,5% (FS);5350;Backup;0,2952;0,5268;0,5730;0,5094;0,5730;0,5734;0,5734;0,5609;0,6143;0,5900;0,6143;0,6143;0,5822;0,6143;0,6457;0,6154;0,3081;0,5493;0,5958;0,5287;0,5958;0,5958;0,5958;0,5841;0,6389;0,6139;0,6389;0,6389;0,6089;0,6389;0,6754;0,6382;14026319;102487
Leyes, Damián;D RC;Quilmes;30;0;0;1.960;592.140;727.320;68,3% (CB);71,1% (CB);5350;Rotation;0,3325;0,6096;0,6048;0,6827;0,6454;0,5889;0,5889;0,6622;0,5954;0,6164;0,5954;0,5954;0,5595;0,5954;0,5628;0,6067;0,3483;0,6385;0,6334;0,7109;0,6759;0,6165;0,6165;0,6893;0,6226;0,6411;0,6226;0,6226;0,5867;0,6226;0,5911;0,6314;14006401;102487
Morales, Matías;AM RLC;Quilmes;24;0;0;1.600;950.950;1.936.520;67,0% (W);71,0% (W);5350;Rotation;0,3207;0,5323;0,5894;0,5021;0,5894;0,5920;0,5920;0,5615;0,6665;0,6168;0,6700;0,6655;0,6191;0,6655;0,6028;0,5570;0,3407;0,5658;0,6254;0,5315;0,6254;0,6276;0,6276;0,5984;0,7061;0,6579;0,7098;0,7051;0,6608;0,7051;0,6416;0,5882;14026309;102487
Pérez Godoy, Lucas;DM;Quilmes;22;0;0;1.560;950.950;1.991.380;69,0% (W);75,2% (M);5350;First Team;0,3436;0,5963;0,6337;0,6250;0,6337;0,6275;0,6275;0,6740;0,6899;0,6855;0,6899;0,6499;0,6169;0,6499;0,6446;0,6169;0,3754;0,6528;0,6915;0,6783;0,6915;0,6845;0,6845;0,7380;0,7517;0,7521;0,7517;0,7080;0,6775;0,7080;0,7062;0,6673;14035971;102487
Ramírez, Rubén;ST;Quilmes;33;0;0;2.560;152.970;247.490;75,1% (TS);75,1% (TS);5350;First Team;0,3412;0,5636;0,5378;0,5841;0,5378;0,5360;0,5360;0,5939;0,6120;0,6065;0,6120;0,6120;0,5932;0,6120;0,6918;0,7513;0,3412;0,5636;0,5378;0,5841;0,5378;0,5360;0,5360;0,5962;0,6120;0,6095;0,6120;0,6120;0,5932;0,6120;0,6918;0,7513;958178;102487
Scifo, Adrián;D/WB/M R;Quilmes;28;0;0;1.140;387.260;355.330;64,1% (W);64,1% (W);5350;Backup;0,3033;0,5364;0,5762;0,5281;0,6190;0,5765;0,6153;0,5416;0,5978;0,5566;0,6406;0,5978;0,5411;0,6319;0,5869;0,5833;0,3033;0,5364;0,5762;0,5281;0,6190;0,5765;0,6153;0,5439;0,5978;0,5597;0,6406;0,5978;0,5411;0,6319;0,5869;0,5833;14010956;102487
Suárez, Lucas;D LC;Quilmes;20;0;0;1.900;1.275.850;2.468.450;66,3% (CB);73,0% (FB);5350;Rotation;0,3677;0,6014;0,6622;0,6627;0,6179;0,6059;0,6059;0,6194;0,5934;0,5745;0,5934;0,5934;0,5283;0,5934;0,5567;0,5952;0,4029;0,6654;0,7296;0,7243;0,6808;0,6668;0,6668;0,6899;0,6544;0,6423;0,6544;0,6544;0,5894;0,6544;0,6206;0,6506;14118131;102487
Uglessich, Mariano;D C;Quilmes;34;0;0;1.740;45.360;60.780;69,8% (CB);69,8% (CB);5350;First Team;0,3596;0,6626;0,5997;0,6984;0,6307;0,5787;0,5787;0,5981;0,5728;0,5859;0,5728;0,5728;0,5085;0,5728;0,5579;0,6214;0,3596;0,6626;0,5997;0,6984;0,6307;0,5787;0,5787;0,5991;0,5728;0,5872;0,5728;0,5728;0,5085;0,5728;0,5579;0,6214;954182;102487
Zacaría, Jonathan;AM RLC;Quilmes;25;0;0;1.300;726.950;1.360.660;67,7% (W);68,7% (W);5350;First Team;0,3313;0,4848;0,5459;0,4529;0,5459;0,5587;0,5587;0,5456;0,6768;0,6245;0,6688;0,6751;0,6446;0,6723;0,6634;0,5905;0,3350;0,4929;0,5555;0,4599;0,5555;0,5683;0,5683;0,5578;0,6869;0,6392;0,6788;0,6853;0,6543;0,6824;0,6734;0,5983;14007320;102487
Acevedo, Nelson;DM;Racing Club;27;0;0;1.340;712.980;1.708.690;71,6% (M);73,0% (M);6700;Rotation;0,3398;0,6130;0,6608;0,6131;0,6608;0,6453;0,6453;0,7084;0,6496;0,7157;0,6867;0,6496;0,6000;0,6496;0,6157;0,6200;0,3466;0,6252;0,6739;0,6234;0,6739;0,6582;0,6582;0,7222;0,6628;0,7296;0,7007;0,6628;0,6145;0,6628;0,6296;0,6308;14021504;93
Acuña, Marcos;AM RL;Racing Club;24;0;0;1.930;1.001.000;2.444.610;72,0% (W);74,7% (W);6700;First Team;0,3259;0,5405;0,6173;0,5018;0,6173;0,6236;0,6236;0,5994;0,7172;0,6382;0,7162;0,7199;0,6722;0,7182;0,6513;0,5562;0,3401;0,5641;0,6428;0,5225;0,6428;0,6484;0,6484;0,6252;0,7445;0,6646;0,7434;0,7473;0,7001;0,7455;0,6781;0,5784;14044037;93
Aued, Luciano;M C;Racing Club;28;2;1;4.090;1.778.310;3.531.020;75,0% (M);76,1% (M);6700;First Team;0,3557;0,6192;0,6978;0,6100;0,6586;0,6539;0,6539;0,7095;0,7303;0,7495;0,6879;0,6879;0,6639;0,6879;0,6662;0,6390;0,3595;0,6269;0,7062;0,6170;0,6666;0,6619;0,6619;0,7199;0,7389;0,7610;0,6960;0,6960;0,6723;0,6960;0,6750;0,6454;14005565;93
Bou, Gustavo;ST;Racing Club;25;0;0;3.080;1.501.000;3.620.660;75,8% (FS);75,8% (FS);6700;First Team;0,3415;0,5573;0,5628;0,5310;0,5628;0,5687;0,5687;0,6069;0,6552;0,6335;0,6552;0,6552;0,6439;0,6552;0,7578;0,7283;0,3415;0,5573;0,5628;0,5310;0,5628;0,5687;0,5687;0,6091;0,6552;0,6366;0,6552;0,6552;0,6439;0,6552;0,7578;0,7283;14000747;93
Cabral, Yonathan;D C;Racing Club;23;0;0;1.490;302.520;442.610;71,7% (CB);75,5% (CB);6700;First Team;0,3395;0,6564;0,6369;0,7170;0,6369;0,6181;0,6181;0,6399;0,5837;0,6311;0,5837;0,5837;0,5216;0,5837;0,5638;0,6398;0,3613;0,6954;0,6751;0,7545;0,6751;0,6549;0,6549;0,6732;0,6195;0,6623;0,6195;0,6195;0,5581;0,6195;0,6016;0,6696;14076296;93
Castillón, Facundo;AM RL, ST;Racing Club;29;0;0;3.360;1.454.970;3.080.680;69,7% (W);70,7% (W);6700;First Team;0,3039;0,5092;0,6034;0,4726;0,6034;0,6089;0,6089;0,5812;0,6854;0,6138;0,6884;0,6966;0,5984;0,6949;0,6742;0,5975;0,3081;0,5181;0,6131;0,4807;0,6131;0,6184;0,6184;0,5909;0,6955;0,6242;0,6985;0,7068;0,6074;0,7051;0,6844;0,6066;14003722;93
Cerro, Francisco;DM;Racing Club;27;1;0;4.310;2.375.950;4.292.230;75,9% (M);77,5% (FB);6700;First Team;0,3623;0,6602;0,7134;0,6603;0,7574;0,6996;0,7396;0,7556;0,7268;0,7590;0,7268;0,6876;0,6176;0,6876;0,6334;0,6408;0,3698;0,6759;0,7302;0,6741;0,7752;0,7161;0,7570;0,7709;0,7437;0,7740;0,7437;0,7035;0,6340;0,7035;0,6505;0,6543;14021224;93
Díaz, Gastón;D/WB/M R;Racing Club;27;1;0;2.840;1.425.950;3.148.140;72,9% (W);75,3% (W);6700;Rotation;0,3738;0,5787;0,6644;0,5584;0,7138;0,6567;0,7038;0,6311;0,6786;0,6561;0,7290;0,6786;0,6321;0,6786;0,6359;0,5796;0,3861;0,5996;0,6868;0,5772;0,7378;0,6786;0,7272;0,6527;0,7011;0,6781;0,7532;0,7011;0,6552;0,7011;0,6596;0,5992;14009789;93
Fernández, Brian;ST;Racing Club;21;0;0;1.480;624.500;1.586.180;72,1% (FS);80,5% (FS);6700;Rotation;0,3009;0,5180;0,5833;0,5045;0,5833;0,5899;0,5899;0,5847;0,6567;0,6272;0,6567;0,6567;0,6282;0,6567;0,7212;0,6700;0,3371;0,5815;0,6498;0,5596;0,6498;0,6560;0,6560;0,6513;0,7286;0,6974;0,7286;0,7286;0,7041;0,7286;0,8049;0,7363;14060808;93
Gómez, José Luis;D/WB RL, M R;Racing Club;22;0;0;1.500;655.880;1.429.620;67,9% (FB);72,8% (FB);6700;Rotation;0,3153;0,5525;0,6747;0,5453;0,6792;0,6650;0,6687;0,5954;0,6274;0,5888;0,6397;0,5985;0,5118;0,5985;0,5484;0,5380;0,3387;0,5939;0,7235;0,5817;0,7283;0,7130;0,7169;0,6369;0,6760;0,6306;0,6892;0,6449;0,5593;0,6449;0,5967;0,5764;14048331;93
Grimi, Leandro;D LC;Racing Club;30;0;0;3.040;543.330;909.750;74,2% (FB);75,2% (FB);6700;First Team;0,3843;0,6579;0,7423;0,7374;0,7185;0,7195;0,6753;0,6765;0,6703;0,6844;0,6703;0,6703;0,5917;0,6703;0,6137;0,6572;0,3881;0,6659;0,7517;0,7448;0,7277;0,7287;0,6839;0,6784;0,6790;0,6842;0,6790;0,6790;0,6004;0,6790;0,6229;0,6640;962063;93
Ibáñez, Nelson;GK;Racing Club;35;1;0;1.580;23.140;22.780;69,5% (GK);69,5% (GK);6700;Backup;0,6947;0,4787;0,4680;0,4778;0,4680;0,4646;0,4646;0,5307;0,5312;0,5414;0,5312;0,5312;0,5263;0,5312;0,4853;0,5133;0,6947;0,4787;0,4680;0,4778;0,4680;0,4646;0,4646;0,5292;0,5312;0,5394;0,5312;0,5312;0,5263;0,5312;0,4853;0,5133;955436;93
Milito, Diego;ST;Racing Club;36;24;4;17.860;225.440;380.710;79,5% (FS);79,5% (FS);6700;Key Player;0,3201;0,5766;0,6081;0,5702;0,6081;0,6147;0,6147;0,6391;0,7113;0,6863;0,7113;0,7397;0,7455;0,7480;0,7954;0,7393;0,3201;0,5766;0,6081;0,5702;0,6081;0,6147;0,6147;0,6439;0,7113;0,6928;0,7113;0,7397;0,7455;0,7480;0,7954;0,7393;950089;93
Noir, Ricardo;AM RL;Racing Club;28;0;0;3.920;1.868.210;3.930.660;68,1% (W);69,5% (W);6700;First Team;0,3093;0,5055;0,5874;0,4852;0,5874;0,5942;0,5942;0,5660;0,6749;0,5959;0,6789;0,6770;0,5820;0,6805;0,6615;0,5965;0,3158;0,5172;0,6001;0,4955;0,6001;0,6065;0,6065;0,5774;0,6888;0,6070;0,6929;0,6910;0,5962;0,6946;0,6762;0,6081;14009323;93
Pavone, Mariano;ST;Racing Club;33;1;0;3.870;250.100;450.780;76,3% (TS);76,3% (TS);6700;First Team;0,3424;0,5963;0,6048;0,5920;0,6048;0,5997;0,5997;0,6385;0,6522;0,6542;0,6522;0,6522;0,6096;0,6522;0,7292;0,7627;0,3424;0,5963;0,6048;0,5920;0,6048;0,5997;0,5997;0,6407;0,6522;0,6573;0,6522;0,6522;0,6096;0,6522;0,7292;0,7627;951086;93
Pillud, Iván;D/WB R;Racing Club;29;5;0;4.050;1.180.950;2.104.190;70,5% (FB);73,2% (FB);6700;First Team;0,3286;0,5767;0,6564;0,5639;0,7052;0,6530;0,6998;0,6414;0,6532;0,6498;0,6905;0,6532;0,5741;0,6532;0,6026;0,5845;0,3424;0,6013;0,6815;0,5856;0,7322;0,6775;0,7260;0,6642;0,6789;0,6720;0,7177;0,6789;0,6005;0,6789;0,6302;0,6069;14007669;93
Saja, Sebastián;GK;Racing Club;36;4;0;3.730;69.380;82.150;73,9% (GK);73,9% (GK);6700;Key Player;0,7393;0,5351;0,4770;0,5068;0,4770;0,4695;0,4695;0,5213;0,5021;0,5038;0,5021;0,5021;0,4605;0,5021;0,5013;0,5417;0,7393;0,5351;0,4770;0,5068;0,4770;0,4695;0,4695;0,5223;0,5021;0,5051;0,5021;0,5021;0,4605;0,5021;0,5013;0,5417;3100693;93
