"Name";"Position";"Club";"Age";"Int Caps";"Int Goals";"Wage";"Value";"Sale Value";"Best Rating";"Best Pot Rating";"Squad Rep";"Squad Status";"GK Rating";"SW Rating";"DL Rating";"DC Rating";"DR Rating";"WBL Rating";"WBR Rating";"DM Rating";"ML Rating";"MC Rating";"MR Rating";"AML Rating";"AMC Rating";"AMR Rating";"FS Rating";"TS Rating";"GK Pot Rating";"SW Pot Rating";"DL Pot Rating";"DC Pot Rating";"DR Pot Rating";"WBL Pot Rating";"WBR Pot Rating";"DM Pot Rating";"ML Pot Rating";"MC Pot Rating";"MR Pot Rating";"AML Pot Rating";"AMC Pot Rating";"AMR Pot Rating";"FS Pot Rating";"TS Pot Rating";"Unique ID";"Club ID"
"Paz, Nehuén";"D C";"Newell's";"22";"0";"0";"2.450";"828.320";"1.254.680";"70,8% (CB)";"76,6% (CB)";"6300";"Backup";"35,30%";"63,53%";"64,23%";"70,81%";"60,28%";"57,67%";"57,67%";"59,12%";"53,90%";"56,59%";"53,90%";"53,90%";"44,53%";"53,90%";"50,05%";"60,91%";"38,72%";"69,53%";"70,63%";"76,61%";"66,29%";"63,50%";"63,50%";"64,46%";"59,61%";"61,74%";"59,61%";"59,61%";"50,26%";"59,61%";"55,97%";"65,74%";"14057903";"91"
"Pérez, Franco";"ST";"Newell's";"20";"0";"0";"20";"624.500";"787.180";"66,5% (FS)";"73,4% (FS)";"6300";"Hot Prospect";"33,19%";"56,60%";"58,00%";"55,59%";"58,00%";"57,61%";"57,61%";"57,75%";"62,58%";"60,42%";"62,58%";"62,58%";"58,65%";"62,58%";"66,51%";"64,31%";"36,22%";"61,98%";"63,64%";"60,32%";"63,64%";"63,22%";"63,22%";"63,46%";"68,60%";"66,48%";"68,60%";"68,60%";"64,89%";"68,60%";"73,43%";"69,95%";"14077017";"91"
"Scocco, Ignacio";"AM RC, F C";"Newell's";"30";"1";"2";"8.430";"1.009.820";"2.236.410";"75,1% (FS)";"78,6% (FS)";"6300";"First Team";"37,04%";"55,31%";"59,29%";"52,94%";"59,29%";"60,32%";"60,32%";"60,12%";"71,29%";"66,48%";"72,05%";"72,46%";"71,26%";"72,88%";"75,10%";"66,71%";"38,73%";"58,32%";"62,46%";"55,63%";"62,46%";"63,43%";"63,43%";"63,36%";"74,60%";"70,04%";"75,40%";"75,83%";"74,69%";"76,27%";"78,63%";"69,70%";"959955";"91"
"Tévez, Mauricio";"AM R, ST";"Newell's";"19";"0";"0";"1.770";"624.500";"993.550";"63,3% (W)";"68,1% (FS)";"6300";"Hot Prospect";"30,93%";"45,79%";"52,09%";"42,48%";"52,09%";"52,97%";"52,97%";"51,61%";"58,95%";"54,70%";"58,95%";"62,80%";"59,73%";"63,33%";"63,17%";"55,58%";"33,28%";"49,93%";"56,40%";"46,18%";"56,40%";"57,19%";"57,19%";"55,52%";"63,28%";"58,59%";"63,28%";"67,42%";"64,49%";"67,98%";"68,10%";"59,61%";"14075221";"91"
"Tonso, Martín";"AM RLC";"Newell's";"26";"0";"0";"680";"533.690";"692.810";"69,1% (W)";"70,9% (W)";"6300";"Rotation";"30,78%";"48,18%";"58,38%";"44,81%";"58,38%";"59,30%";"59,30%";"58,03%";"68,27%";"64,78%";"68,52%";"68,83%";"66,15%";"69,09%";"65,67%";"54,21%";"31,68%";"49,78%";"60,15%";"46,31%";"60,15%";"61,04%";"61,04%";"59,35%";"70,07%";"66,13%";"70,32%";"70,64%";"67,90%";"70,91%";"67,51%";"55,81%";"14030535";"91"
"Unsain, Ezequiel";"GK";"Newell's";"20";"0";"0";"1.090";"487.820";"749.970";"67,1% (GK)";"70,7% (GK)";"6300";"Hot Prospect";"67,14%";"47,29%";"42,76%";"46,54%";"42,76%";"42,68%";"42,68%";"51,17%";"51,34%";"52,69%";"51,34%";"51,34%";"52,65%";"51,34%";"50,09%";"47,79%";"70,66%";"49,36%";"44,83%";"48,33%";"44,83%";"44,66%";"44,66%";"53,30%";"53,35%";"54,75%";"53,35%";"53,35%";"54,50%";"53,35%";"52,01%";"49,57%";"14075273";"91"
"Ustari, Oscar";"GK";"Newell's";"29";"3";"0";"3.580";"1.117.500";"1.875.060";"70,1% (GK)";"73,1% (GK)";"6300";"First Team";"70,11%";"48,24%";"46,29%";"46,42%";"46,29%";"45,58%";"45,58%";"51,62%";"51,19%";"51,59%";"51,19%";"51,19%";"48,56%";"51,19%";"48,41%";"51,61%";"73,05%";"49,89%";"47,99%";"47,83%";"47,99%";"47,22%";"47,22%";"53,74%";"52,84%";"53,79%";"52,84%";"52,84%";"50,01%";"52,84%";"49,97%";"53,02%";"956657";"91"
"Villalba, Hernán";"DM";"Newell's";"26";"0";"0";"680";"590.770";"759.060";"71,1% (M)";"75,6% (M)";"6300";"First Team";"34,34%";"61,07%";"64,61%";"61,06%";"64,61%";"63,63%";"63,63%";"70,23%";"64,19%";"71,10%";"64,19%";"64,19%";"60,03%";"64,19%";"60,56%";"59,29%";"36,61%";"65,24%";"69,15%";"64,63%";"69,15%";"68,11%";"68,11%";"74,68%";"68,63%";"75,55%";"68,63%";"68,63%";"64,68%";"68,63%";"65,20%";"62,74%";"14024336";"91"
"Baldunciel, Lucas";"AM R, ST";"Nueva Chicago";"23";"0";"0";"610";"266.840";"401.030";"69,2% (W)";"72,0% (W)";"4550";"Rotation";"30,48%";"50,56%";"58,04%";"45,47%";"58,04%";"58,61%";"58,61%";"57,18%";"64,39%";"59,72%";"68,72%";"64,39%";"60,86%";"69,18%";"67,99%";"59,03%";"31,84%";"53,00%";"60,58%";"47,72%";"60,58%";"61,12%";"61,12%";"59,86%";"67,03%";"62,58%";"71,54%";"67,03%";"63,50%";"72,01%";"70,92%";"61,67%";"14119470";"102486"
"Caballero, Leandro";"D C";"Nueva Chicago";"29";"0";"0";"1.480";"405.580";"763.020";"68,8% (CB)";"69,2% (CB)";"4550";"First Team";"36,86%";"64,51%";"62,44%";"68,82%";"62,44%";"60,48%";"60,48%";"62,72%";"56,79%";"61,56%";"56,79%";"56,79%";"49,21%";"56,79%";"54,09%";"59,68%";"37,13%";"64,99%";"62,74%";"69,24%";"62,74%";"60,76%";"60,76%";"62,92%";"57,11%";"61,66%";"57,11%";"57,11%";"49,58%";"57,11%";"54,49%";"59,95%";"14062377";"102486"
"Carrasco, Mauricio";"AM RLC, F C";"Nueva Chicago";"28";"0";"0";"2.350";"1.032.690";"1.865.550";"69,0% (FS)";"69,0% (FS)";"4550";"First Team";"27,89%";"46,93%";"51,96%";"43,86%";"51,96%";"53,50%";"53,50%";"54,34%";"65,81%";"62,53%";"65,81%";"66,79%";"66,83%";"66,53%";"69,04%";"59,98%";"27,89%";"46,93%";"51,96%";"43,86%";"51,96%";"53,50%";"53,50%";"54,44%";"65,81%";"62,68%";"65,81%";"66,79%";"66,83%";"66,53%";"69,04%";"59,98%";"14009743";"102486"
"de la Fuente, Fernando";"M C";"Nueva Chicago";"29";"0";"0";"2.400";"704.210";"1.370.640";"69,6% (M)";"72,5% (M)";"4550";"Key Player";"35,02%";"63,12%";"65,72%";"63,68%";"65,72%";"64,65%";"64,65%";"67,66%";"65,34%";"69,56%";"69,07%";"65,34%";"60,13%";"65,34%";"61,35%";"60,98%";"35,61%";"64,27%";"66,94%";"64,64%";"66,94%";"65,86%";"65,86%";"70,14%";"66,63%";"72,53%";"70,44%";"66,63%";"61,56%";"66,63%";"62,74%";"62,06%";"14000439";"102486"
"Gagliardi, Alejandro";"AM R";"Nueva Chicago";"26";"0";"0";"1.430";"635.080";"930.440";"69,8% (W)";"71,2% (W)";"4550";"Rotation";"30,81%";"54,65%";"61,69%";"53,52%";"65,21%";"61,47%";"64,99%";"58,15%";"64,99%";"61,70%";"69,82%";"64,99%";"59,91%";"69,35%";"62,57%";"58,80%";"31,46%";"55,81%";"62,96%";"54,55%";"66,55%";"62,71%";"66,29%";"59,41%";"66,30%";"62,99%";"71,22%";"66,30%";"61,33%";"70,75%";"63,95%";"59,89%";"14010762";"102486"
"Galarza, Marcos";"D/WB RL";"Nueva Chicago";"31";"0";"0";"1.400";"170.480";"333.180";"70,1% (FB)";"71,4% (FB)";"4550";"First Team";"33,46%";"57,97%";"69,59%";"57,99%";"70,05%";"68,85%";"69,31%";"66,18%";"63,83%";"62,64%";"63,83%";"63,83%";"56,67%";"63,83%";"58,14%";"56,19%";"34,10%";"59,16%";"70,94%";"59,00%";"71,41%";"70,15%";"70,62%";"67,74%";"65,09%";"64,20%";"65,09%";"65,09%";"58,02%";"65,09%";"59,48%";"57,23%";"955203";"102486"
"Giménez, Nicolás";"AM RC, F C";"Nueva Chicago";"20";"0";"0";"730";"750.500";"1.141.480";"66,9% (W)";"75,2% (W)";"4550";"Hot Prospect";"27,20%";"46,27%";"57,75%";"45,50%";"57,75%";"58,08%";"58,08%";"53,06%";"62,67%";"57,32%";"62,67%";"62,67%";"59,84%";"66,88%";"61,52%";"55,52%";"31,31%";"53,50%";"65,48%";"51,94%";"65,48%";"65,70%";"65,70%";"61,63%";"70,47%";"66,51%";"70,47%";"70,47%";"68,45%";"75,20%";"70,18%";"62,71%";"14122131";"102486"
"Grazzini, Sebastián";"AM C";"Nueva Chicago";"34";"0";"0";"1.660";"95.480";"166.970";"69,1% (AM)";"69,1% (AM)";"4550";"Rotation";"35,42%";"51,04%";"53,02%";"47,00%";"53,02%";"53,75%";"53,75%";"56,43%";"65,44%";"63,69%";"61,90%";"65,95%";"69,09%";"65,44%";"65,01%";"56,71%";"35,42%";"51,04%";"53,02%";"47,00%";"53,02%";"53,75%";"53,75%";"56,78%";"65,44%";"64,20%";"61,90%";"65,95%";"69,09%";"65,44%";"65,01%";"56,71%";"8159434";"102486"
"Lemos, Damián";"M C";"Nueva Chicago";"26";"0";"0";"1.920";"338.120";"504.420";"73,7% (M)";"74,0% (M)";"4550";"Key Player";"34,64%";"65,37%";"69,87%";"65,95%";"69,87%";"68,51%";"68,51%";"72,26%";"67,20%";"73,65%";"67,20%";"67,20%";"59,82%";"67,20%";"61,86%";"65,90%";"34,64%";"65,37%";"69,87%";"65,95%";"69,87%";"68,51%";"68,51%";"72,50%";"67,20%";"73,98%";"67,20%";"67,20%";"59,82%";"67,20%";"61,86%";"65,90%";"14010959";"102486"
"Lentini, Ramón";"ST";"Nueva Chicago";"27";"0";"0";"2.390";"1.147.430";"2.111.420";"73,6% (TS)";"73,6% (TS)";"4550";"First Team";"33,43%";"57,33%";"57,22%";"58,98%";"57,22%";"57,83%";"57,83%";"61,33%";"62,73%";"63,93%";"62,73%";"62,73%";"59,49%";"62,73%";"69,17%";"73,62%";"33,43%";"57,33%";"57,22%";"58,98%";"57,22%";"57,83%";"57,83%";"61,05%";"62,73%";"63,55%";"62,73%";"62,73%";"59,49%";"62,73%";"69,17%";"73,62%";"14011303";"102486"
"Masuero, Abel";"SW, D C";"Nueva Chicago";"27";"0";"0";"1.620";"779.080";"1.431.790";"71,3% (CB)";"71,3% (CB)";"4550";"First Team";"32,89%";"68,83%";"63,49%";"71,29%";"67,65%";"61,30%";"61,30%";"61,78%";"58,80%";"60,25%";"58,80%";"58,80%";"49,48%";"58,80%";"53,78%";"62,96%";"32,89%";"68,83%";"63,49%";"71,29%";"67,65%";"61,30%";"61,30%";"61,75%";"58,80%";"60,22%";"58,80%";"58,80%";"49,48%";"58,80%";"53,78%";"62,96%";"14005552";"102486"
"Puch, Mariano";"AM R";"Nueva Chicago";"25";"0";"0";"2.140";"1.090.060";"1.371.330";"65,3% (W)";"66,8% (W)";"4550";"Rotation";"35,51%";"52,17%";"58,52%";"49,48%";"58,52%";"58,42%";"58,42%";"55,83%";"60,82%";"57,60%";"65,33%";"60,82%";"56,44%";"65,17%";"59,97%";"54,11%";"36,16%";"53,37%";"59,91%";"50,51%";"59,91%";"59,78%";"59,78%";"57,16%";"62,21%";"58,95%";"66,84%";"62,21%";"57,89%";"66,67%";"61,42%";"55,22%";"14129921";"102486"
"Quintulén, Alexis";"AM RL";"Nueva Chicago";"23";"0";"0";"1.000";"237.980";"358.180";"66,4% (W)";"72,0% (W)";"4550";"Backup";"26,95%";"47,64%";"56,55%";"43,88%";"56,55%";"56,63%";"56,63%";"54,94%";"66,39%";"62,11%";"65,95%";"65,95%";"60,72%";"65,95%";"62,72%";"56,62%";"29,57%";"52,38%";"61,74%";"48,18%";"61,74%";"61,71%";"61,71%";"60,16%";"71,96%";"67,89%";"71,48%";"71,48%";"66,36%";"71,48%";"68,43%";"61,31%";"14008025";"102486"
"Ramírez Agudelo, José";"D/WB/AM L";"Nueva Chicago";"25";"0";"0";"1.140";"545.030";"762.080";"64,7% (FB)";"66,5% (FB)";"4550";"Rotation";"34,73%";"52,86%";"64,71%";"49,41%";"60,64%";"63,47%";"59,48%";"54,19%";"62,99%";"54,91%";"58,63%";"62,57%";"53,06%";"58,63%";"56,34%";"49,82%";"35,48%";"54,36%";"66,50%";"50,68%";"62,31%";"65,23%";"61,12%";"55,86%";"64,69%";"56,65%";"60,22%";"64,26%";"54,70%";"60,22%";"58,02%";"51,06%";"14061369";"102486"
"Ruiz, Pablo";"AM/F C";"Nueva Chicago";"28";"0";"0";"1.220";"516.340";"766.980";"69,8% (FS)";"70,6% (FS)";"4550";"Rotation";"29,37%";"53,28%";"55,16%";"51,09%";"55,16%";"55,91%";"55,91%";"56,91%";"63,96%";"60,39%";"63,96%";"63,96%";"66,62%";"63,96%";"69,84%";"66,47%";"29,74%";"53,91%";"55,79%";"51,59%";"55,79%";"56,52%";"56,52%";"57,92%";"64,63%";"61,55%";"64,63%";"64,63%";"67,39%";"64,63%";"70,55%";"67,08%";"965326";"102486"
"Sainz, Nicolás";"D LC";"Nueva Chicago";"26";"0";"0";"600";"325.210";"663.210";"65,4% (FB)";"66,3% (FB)";"4550";"Rotation";"33,49%";"58,59%";"65,38%";"63,49%";"61,26%";"63,78%";"59,77%";"57,88%";"59,30%";"57,33%";"59,30%";"59,30%";"51,40%";"59,30%";"53,85%";"55,65%";"33,87%";"59,39%";"66,32%";"64,24%";"62,14%";"64,70%";"60,63%";"58,93%";"60,16%";"58,47%";"60,16%";"60,16%";"52,27%";"60,16%";"54,77%";"56,33%";"14023045";"102486"
"Sánchez, Alejandro";"GK";"Nueva Chicago";"29";"0";"0";"1.660";"745.830";"1.414.280";"69,4% (GK)";"69,4% (GK)";"4550";"Key Player";"69,40%";"49,80%";"47,96%";"47,29%";"47,96%";"47,27%";"47,27%";"50,82%";"48,34%";"49,43%";"48,34%";"48,34%";"44,43%";"48,34%";"45,14%";"50,57%";"69,40%";"49,80%";"47,96%";"47,29%";"47,96%";"47,27%";"47,27%";"51,90%";"48,34%";"50,90%";"48,34%";"48,34%";"44,43%";"48,34%";"45,14%";"50,57%";"965624";"102486"
"Tauber, Nicolás";"GK";"Nueva Chicago";"35";"0";"0";"500";"17.340";"16.380";"63,7% (GK)";"63,7% (GK)";"4550";"Backup";"63,74%";"47,67%";"48,61%";"47,70%";"48,61%";"48,74%";"48,74%";"52,83%";"52,57%";"53,74%";"52,57%";"52,57%";"51,55%";"52,57%";"49,51%";"54,92%";"63,74%";"47,67%";"48,61%";"47,70%";"48,61%";"48,74%";"48,74%";"52,68%";"52,57%";"53,53%";"52,57%";"52,57%";"51,55%";"52,57%";"49,51%";"54,92%";"3100291";"102486"
"Vera, Matías";"DM";"Nueva Chicago";"20";"0";"0";"520";"593.280";"924.160";"63,0% (M)";"67,7% (M)";"4550";"Hot Prospect";"28,71%";"54,68%";"60,66%";"53,49%";"60,66%";"59,14%";"59,14%";"62,83%";"58,63%";"63,04%";"58,63%";"58,63%";"53,58%";"58,63%";"55,45%";"54,78%";"31,05%";"58,95%";"65,36%";"57,23%";"65,36%";"63,78%";"63,78%";"67,45%";"63,34%";"67,68%";"63,34%";"63,34%";"58,41%";"63,34%";"60,33%";"58,62%";"14135953";"102486"
"Acosta, Joel";"AM R, ST";"Olimpo";"25";"0";"0";"2.560";"1.337.010";"2.303.370";"67,2% (W)";"68,3% (W)";"5450";"First Team";"33,43%";"50,36%";"58,02%";"47,42%";"58,02%";"58,73%";"58,73%";"57,18%";"66,31%";"59,65%";"66,94%";"66,60%";"62,50%";"67,23%";"65,76%";"60,39%";"33,85%";"51,24%";"58,99%";"48,22%";"58,99%";"59,69%";"59,69%";"58,28%";"67,32%";"60,86%";"67,97%";"67,61%";"63,47%";"68,25%";"66,78%";"61,30%";"14009499";"108542"
"Blanco, Domingo";"AM RLC";"Olimpo";"20";"0";"0";"1.350";"924.500";"1.191.720";"66,1% (W)";"72,8% (W)";"5450";"Hot Prospect";"28,55%";"46,84%";"54,91%";"43,58%";"54,91%";"56,24%";"56,24%";"54,34%";"61,94%";"58,79%";"61,94%";"66,10%";"65,07%";"66,10%";"65,79%";"58,70%";"31,74%";"52,55%";"61,23%";"48,73%";"61,23%";"62,45%";"62,45%";"60,49%";"68,25%";"65,18%";"68,25%";"72,83%";"71,94%";"72,83%";"72,66%";"64,40%";"14088580";"108542"
"Blanco, Jonathan";"DM";"Olimpo";"28";"0";"0";"2.980";"1.765.240";"3.348.100";"70,5% (DM)";"71,2% (DM)";"5450";"First Team";"35,90%";"62,72%";"65,12%";"63,56%";"65,12%";"63,53%";"63,53%";"70,48%";"63,64%";"70,22%";"67,57%";"63,64%";"60,13%";"63,64%";"61,48%";"64,26%";"36,22%";"63,35%";"65,73%";"64,06%";"65,73%";"64,15%";"64,15%";"71,21%";"64,30%";"70,98%";"68,26%";"64,30%";"60,77%";"64,30%";"62,15%";"64,76%";"14010025";"108542"
"Champagne, Nereo";"GK";"Olimpo";"31";"0";"0";"2.520";"468.420";"566.210";"71,8% (GK)";"72,8% (GK)";"5450";"Key Player";"71,77%";"46,51%";"43,97%";"44,66%";"43,97%";"43,39%";"43,39%";"48,20%";"47,56%";"48,61%";"47,56%";"47,56%";"46,33%";"47,56%";"45,97%";"47,11%";"72,83%";"47,21%";"44,64%";"45,28%";"44,64%";"44,05%";"44,05%";"48,99%";"48,27%";"49,42%";"48,27%";"48,27%";"46,99%";"48,27%";"46,64%";"47,78%";"956097";"108542"
"Cobo, Juan Manuel";"DM";"Olimpo";"31";"0";"0";"2.430";"566.680";"935.560";"70,5% (M)";"71,5% (M)";"5450";"First Team";"32,83%";"60,45%";"64,90%";"61,62%";"64,90%";"63,87%";"63,87%";"70,29%";"64,03%";"70,54%";"64,03%";"64,03%";"59,06%";"64,03%";"59,20%";"61,45%";"33,21%";"61,23%";"65,69%";"62,31%";"65,69%";"64,66%";"64,66%";"71,22%";"64,84%";"71,51%";"64,84%";"64,84%";"59,90%";"64,84%";"60,08%";"62,09%";"958434";"108542"
"Encina, Hernán";"AM R";"Olimpo";"33";"0";"0";"2.180";"141.540";"234.190";"71,8% (W)";"71,8% (W)";"5450";"Rotation";"28,85%";"51,91%";"61,01%";"49,08%";"61,01%";"61,55%";"65,07%";"62,47%";"70,63%";"69,28%";"71,78%";"66,81%";"66,33%";"71,30%";"65,38%";"58,59%";"28,85%";"51,91%";"61,01%";"49,08%";"61,01%";"61,55%";"65,07%";"62,44%";"70,63%";"69,24%";"71,78%";"66,81%";"66,33%";"71,30%";"65,38%";"58,59%";"954246";"108542"
"Furios, Iván";"D C";"Olimpo";"36";"0";"0";"2.160";"130.020";"218.170";"71,1% (CB)";"71,1% (CB)";"5450";"First Team";"32,17%";"66,38%";"59,32%";"71,14%";"61,69%";"57,57%";"57,57%";"59,99%";"56,31%";"59,38%";"56,31%";"56,31%";"50,95%";"56,31%";"53,12%";"62,41%";"32,17%";"66,38%";"59,32%";"71,14%";"61,69%";"57,57%";"57,57%";"60,21%";"56,31%";"59,68%";"56,31%";"56,31%";"50,95%";"56,31%";"53,12%";"62,41%";"6300096";"108542"
"Klusener, Gonzalo";"ST";"Olimpo";"32";"0";"0";"2.840";"257.610";"426.900";"73,9% (TS)";"73,9% (TS)";"5450";"First Team";"32,23%";"54,94%";"55,42%";"56,03%";"55,42%";"55,87%";"55,87%";"58,51%";"64,18%";"61,55%";"64,18%";"64,18%";"59,22%";"64,18%";"68,75%";"73,90%";"32,23%";"54,94%";"55,42%";"56,03%";"55,42%";"55,87%";"55,87%";"58,61%";"64,18%";"61,69%";"64,18%";"64,18%";"59,22%";"64,18%";"68,75%";"73,90%";"959845";"108542"
"Mansilla, Jacobo";"AM LC";"Olimpo";"28";"0";"0";"2.720";"1.195.630";"2.008.060";"71,2% (W)";"73,6% (W)";"5450";"First Team";"33,55%";"54,96%";"62,16%";"53,52%";"62,16%";"65,65%";"62,10%";"60,88%";"71,15%";"68,20%";"70,17%";"70,98%";"64,05%";"66,23%";"63,21%";"59,21%";"34,83%";"57,08%";"64,44%";"55,42%";"64,44%";"68,03%";"64,35%";"63,10%";"73,65%";"70,63%";"72,63%";"73,47%";"66,57%";"68,55%";"65,62%";"61,21%";"14004707";"108542"
"Martínez, Adrián";"D/WB/M R";"Olimpo";"23";"0";"0";"2.720";"1.686.750";"3.022.910";"70,9% (W)";"74,1% (W)";"5450";"First Team";"33,52%";"55,27%";"63,74%";"55,96%";"68,47%";"63,96%";"68,55%";"60,70%";"66,47%";"63,03%";"70,93%";"66,47%";"60,74%";"66,47%";"64,02%";"58,17%";"35,13%";"58,08%";"66,77%";"58,55%";"71,74%";"66,95%";"71,75%";"63,44%";"69,48%";"65,78%";"74,15%";"69,48%";"63,83%";"69,48%";"67,19%";"60,66%";"14008029";"108542"
"Moiraghi, Néstor";"D C";"Olimpo";"30";"0";"0";"2.590";"339.860";"402.720";"71,8% (CB)";"72,7% (CB)";"5450";"Key Player";"37,11%";"64,70%";"71,26%";"71,83%";"66,88%";"68,51%";"64,81%";"65,57%";"61,19%";"63,61%";"61,19%";"61,19%";"54,37%";"61,19%";"55,16%";"59,60%";"37,53%";"65,58%";"72,29%";"72,69%";"67,85%";"69,52%";"65,76%";"66,67%";"62,14%";"64,81%";"62,14%";"62,14%";"55,28%";"62,14%";"56,12%";"60,45%";"959932";"108542"
"Parnisari, Ezequiel";"D RC";"Olimpo";"25";"0";"0";"1.640";"1.275.850";"2.487.450";"67,8% (CB)";"68,7% (CB)";"5450";"Rotation";"35,69%";"61,10%";"61,97%";"67,79%";"66,41%";"60,14%";"63,85%";"58,50%";"56,74%";"56,90%";"56,74%";"56,74%";"48,85%";"56,74%";"52,23%";"57,18%";"36,11%";"61,98%";"62,94%";"68,66%";"67,45%";"61,10%";"64,86%";"59,60%";"57,69%";"58,10%";"57,69%";"57,69%";"49,75%";"57,69%";"53,19%";"58,03%";"14031142";"108542"
"Porcari, Matías";"AM RLC";"Olimpo";"29";"0";"0";"2.300";"776.010";"949.950";"67,3% (FS)";"69,0% (FS)";"5450";"Rotation";"35,75%";"48,04%";"54,40%";"46,05%";"54,40%";"55,63%";"55,63%";"52,97%";"65,81%";"59,89%";"62,12%";"66,57%";"65,77%";"66,29%";"67,29%";"57,50%";"36,48%";"49,35%";"55,80%";"47,21%";"55,80%";"57,02%";"57,02%";"55,12%";"67,35%";"62,52%";"63,57%";"68,12%";"67,45%";"67,84%";"68,96%";"58,89%";"958337";"108542"
"Quiroga, Juan";"D/WB L";"Olimpo";"33";"0";"0";"1.440";"83.080";"141.780";"67,1% (FB)";"67,1% (FB)";"5450";"Rotation";"31,53%";"59,09%";"67,08%";"58,24%";"62,44%";"64,87%";"60,53%";"59,87%";"61,84%";"58,56%";"58,25%";"58,25%";"51,64%";"58,25%";"55,67%";"56,11%";"31,53%";"59,09%";"67,08%";"58,24%";"62,44%";"64,87%";"60,53%";"59,72%";"61,84%";"58,36%";"58,25%";"58,25%";"51,64%";"58,25%";"55,67%";"56,11%";"955585";"108542"
"Sills, Juan Ignacio";"D RLC";"Olimpo";"28";"0";"0";"2.190";"1.014.590";"1.708.020";"66,5% (FB)";"68,7% (FB)";"5450";"Rotation";"34,39%";"64,94%";"66,37%";"66,18%";"66,47%";"63,49%";"63,49%";"63,51%";"59,10%";"61,24%";"59,10%";"59,10%";"54,17%";"59,10%";"56,70%";"59,99%";"35,58%";"67,16%";"68,63%";"68,17%";"68,73%";"65,64%";"65,64%";"65,76%";"61,15%";"63,47%";"61,15%";"61,15%";"56,23%";"61,15%";"58,84%";"61,80%";"80004192";"108542"
"Vega, David";"AM L";"Olimpo";"35";"0";"0";"1.960";"116.120";"199.170";"67,6% (W)";"67,6% (W)";"5450";"Rotation";"30,27%";"50,65%";"56,44%";"48,84%";"56,44%";"59,32%";"57,05%";"58,94%";"67,64%";"63,40%";"62,96%";"67,19%";"60,72%";"62,96%";"61,43%";"55,36%";"30,27%";"50,65%";"56,44%";"48,84%";"56,44%";"59,32%";"57,05%";"59,04%";"67,64%";"63,55%";"62,96%";"67,19%";"60,72%";"62,96%";"61,43%";"55,36%";"6300138";"108542"
"Vidal, Ezequiel";"ST";"Olimpo";"20";"0";"0";"1.450";"1.099.000";"1.379.370";"68,5% (FS)";"79,6% (FS)";"5450";"Hot Prospect";"33,49%";"50,01%";"56,96%";"47,13%";"56,96%";"57,83%";"57,83%";"58,17%";"65,41%";"61,97%";"65,41%";"65,41%";"65,62%";"65,41%";"68,50%";"61,71%";"38,34%";"58,52%";"65,93%";"54,58%";"65,93%";"66,77%";"66,77%";"67,28%";"75,07%";"71,66%";"75,07%";"75,07%";"76,24%";"75,07%";"79,60%";"70,65%";"14046944";"108542"
"Villanueva, Cristian";"D/WB RL";"Olimpo";"32";"0";"0";"2.170";"83.640";"68.290";"69,3% (FB)";"69,8% (FB)";"5450";"Backup";"30,06%";"56,03%";"69,28%";"54,49%";"68,82%";"68,09%";"67,69%";"58,78%";"61,65%";"59,67%";"61,65%";"61,65%";"53,91%";"61,65%";"57,25%";"53,94%";"30,37%";"56,56%";"69,79%";"54,89%";"69,33%";"68,56%";"68,16%";"59,42%";"62,10%";"60,34%";"62,10%";"62,10%";"54,47%";"62,10%";"57,84%";"54,37%";"14011119";"108542"
"Viola, Ezequiel";"GK";"Olimpo";"28";"0";"0";"1.260";"497.390";"554.440";"59,4% (GK)";"60,4% (GK)";"5450";"Backup";"59,41%";"42,97%";"43,21%";"40,22%";"43,21%";"42,03%";"42,03%";"43,85%";"43,33%";"42,91%";"43,33%";"43,33%";"37,81%";"43,33%";"39,45%";"43,05%";"60,43%";"43,56%";"43,84%";"40,70%";"43,84%";"42,64%";"42,64%";"44,81%";"43,96%";"43,97%";"43,96%";"43,96%";"38,38%";"43,96%";"40,05%";"43,58%";"961947";"108542"
"Alegre, Alan";"D RC";"Quilmes";"24";"0";"0";"2.430";"1.700.850";"3.196.770";"69,3% (CB)";"72,5% (CB)";"5350";"First Team";"36,51%";"63,33%";"63,47%";"69,28%";"67,73%";"61,85%";"61,85%";"61,66%";"59,86%";"59,85%";"59,86%";"59,86%";"53,83%";"59,86%";"54,76%";"57,81%";"38,45%";"66,78%";"66,98%";"72,50%";"71,47%";"65,25%";"65,25%";"65,37%";"63,28%";"63,66%";"63,28%";"63,28%";"57,24%";"63,28%";"58,30%";"60,78%";"14076181";"102487"
"Assmann, Fabián";"GK";"Quilmes";"29";"0";"0";"1.660";"346.900";"299.110";"67,9% (GK)";"71,0% (GK)";"5350";"Backup";"67,95%";"48,08%";"44,87%";"46,73%";"44,87%";"44,27%";"44,27%";"47,47%";"46,66%";"46,78%";"46,66%";"46,66%";"42,99%";"46,66%";"44,12%";"48,40%";"71,03%";"49,82%";"46,64%";"48,17%";"46,64%";"45,96%";"45,96%";"49,34%";"48,42%";"48,61%";"48,42%";"48,42%";"44,66%";"48,42%";"45,81%";"49,91%";"14000550";"102487"
